openjdk-11-jre	amd64	11.0.31+11-1ubuntu1~22.04.2
openjdk-11-jre-headless	amd64	11.0.31+11-1ubuntu1~22.04.2
openmpi-bin	amd64	4.1.2-2ubuntu1
openmpi-common	all	4.1.2-2ubuntu1
openssh-client	amd64	1:8.9p1-3ubuntu0.16
openssl	amd64	3.0.2-0ubuntu1.26
passwd	amd64	1:4.8.1-2ubuntu2.2
patch	amd64	2.7.6-7build2
perl	amd64	5.34.0-3ubuntu1.7
perl-base	amd64	5.34.0-3ubuntu1.7
perl-modules-5.34	all	5.34.0-3ubuntu1.7
pinentry-curses	amd64	1.1.1-1build2
pkg-config	amd64	0.29.2-1ubuntu3
pocketsphinx-en-us	all	0.8.0+real5prealpha+1-14ubuntu1
procps	amd64	2:3.3.17-6ubuntu2.1
proj-data	all	8.2.1-1
protobuf-compiler	amd64	3.12.4-1ubuntu7.22.04.6
pybind11-dev	all	2.9.1-2
pydocstyle	all	6.1.1-1
pyqt5-dev	all	5.15.6+dfsg-1ubuntu3
python-matplotlib-data	all	3.5.1-2build1
python3	amd64	3.10.6-1~22.04.1
python3-appdirs	all	1.4.4-2
python3-argcomplete	all	1.8.1-1.5
python3-attr	all	21.2.0-1ubuntu1
python3-beniget	all	0.4.1-2
python3-brotli	amd64	1.0.9-2build6
python3-cairo	amd64	1.20.1-3build1
python3-catkin-pkg-modules	all	1.1.0-2
python3-cffi-backend	amd64	1.15.0-1build2
python3-colcon-argcomplete	all	0.3.3+upstream-1
python3-colcon-bash	all	0.5.0-100
python3-colcon-cd	all	0.2.1-100
python3-colcon-cmake	all	0.2.30+upstream-1
python3-colcon-common-extensions	all	0.3.0-100
python3-colcon-core	all	0.21.0+upstream-1
python3-colcon-defaults	all	0.2.9+upstream-1
python3-colcon-devtools	all	0.3.0-100
python3-colcon-library-path	all	0.2.1-100
python3-colcon-metadata	all	0.2.5-100
python3-colcon-mixin	all	0.2.3-100
python3-colcon-notification	all	0.3.1+upstream-1
python3-colcon-output	all	0.2.14+upstream-1
python3-colcon-package-information	all	0.4.1+upstream-1
python3-colcon-package-selection	all	0.2.10-100
python3-colcon-parallel-executor	all	0.3.0-100
python3-colcon-pkg-config	all	0.1.0-100
python3-colcon-powershell	all	0.5.0+upstream-1
python3-colcon-python-setup-py	all	0.2.9-100
python3-colcon-recursive-crawl	all	0.2.3-100
python3-colcon-ros	all	0.5.0+upstream-1
python3-colcon-test-result	all	0.3.8-100
python3-colcon-zsh	all	0.5.0-100
python3-cryptography	amd64	3.4.8-1ubuntu2.4
python3-cycler	all	0.11.0-1
python3-dateutil	all	2.8.1-6
python3-dbus	amd64	1.2.18-3build1
python3-decorator	all	4.4.2-0ubuntu1
python3-dev	amd64	3.10.6-1~22.04.1
python3-distlib	all	0.3.4-1
python3-distro	all	1.7.0-1
python3-distutils	all	3.10.8-1~22.04
python3-docutils	all	0.17.1+dfsg-2
python3-empy	all	3.3.4-2
python3-flake8	all	4.0.1-2
python3-fonttools	amd64	4.29.1-2build1
python3-fs	all	2.4.12-1
python3-gast	all	0.5.2-2
python3-importlib-metadata	all	4.6.4-1
python3-iniconfig	all	1.1.1-2
python3-kiwisolver	amd64	1.3.2-1build1
python3-lark	all	1.1.1-1
python3-lib2to3	all	3.10.8-1~22.04
python3-lxml	amd64	4.8.0-1build1
python3-lz4	amd64	3.1.3+dfsg-1build3
python3-matplotlib	amd64	3.5.1-2build1
python3-mccabe	all	0.6.1-3
python3-minimal	amd64	3.10.6-1~22.04.1
python3-more-itertools	all	8.10.0-2
python3-mpi4py	amd64	3.1.3-1build2
python3-mpmath	all	1.2.1-2
python3-netifaces	amd64	0.11.0-1build2
python3-notify2	all	0.3-4
python3-numpy	amd64	1:1.21.5-1ubuntu22.04.1
python3-opencv	amd64	4.5.4+dfsg-9ubuntu4
python3-packaging	all	21.3-1
python3-pil	amd64	9.0.1-1ubuntu0.4
python3-pil.imagetk	amd64	9.0.1-1ubuntu0.4
python3-pip	all	22.0.2+dfsg-1ubuntu0.7
python3-pkg-resources	all	59.6.0-1.2ubuntu0.22.04.3
python3-pluggy	all	0.13.0-7.1
python3-ply	all	3.11-5
python3-psutil	amd64	5.9.0-1build1
python3-py	all	1.10.0-1
python3-pycodestyle	all	2.8.0-2
python3-pydocstyle	all	6.1.1-1
python3-pydot	all	1.4.2-1build1
python3-pyflakes	all	2.4.0-2
python3-pygments	all	2.11.2+dfsg-2ubuntu0.1
python3-pykdl	amd64	1.5.1-2build1
python3-pyparsing	all	2.4.7-1
python3-pyqt5	amd64	5.15.6+dfsg-1ubuntu3
python3-pyqt5.qtsvg	amd64	5.15.6+dfsg-1ubuntu3
python3-pyqt5.sip	amd64	12.9.1-1build1
python3-pyside2.qtcore	amd64	5.15.2-2build2
python3-pyside2.qtgui	amd64	5.15.2-2build2
python3-pyside2.qtsvg	amd64	5.15.2-2build2
python3-pyside2.qtwidgets	amd64	5.15.2-2build2
python3-pytest	all	6.2.5-1ubuntu2
python3-pythran	amd64	0.10.0+ds2-1
python3-roman	all	3.3-1
python3-rosdep	all	0.26.0-1
python3-rosdep-modules	all	0.26.0-1
python3-rosdistro-modules	all	1.0.1-1
python3-rospkg-modules	all	1.6.1-1
python3-scipy	amd64	1.8.0-1exp2ubuntu1
python3-setuptools	all	59.6.0-1.2ubuntu0.22.04.3
python3-sip	amd64	4.19.25+dfsg-3build1
python3-sip-dev	amd64	4.19.25+dfsg-3build1
python3-six	all	1.16.0-3ubuntu1
python3-snowballstemmer	all	2.2.0-1build1
python3-sympy	all	1.9-1
python3-tk	amd64	3.10.8-1~22.04
python3-toml	all	0.10.2-1
python3-tz	all	2022.1-1ubuntu0.22.04.1
python3-ufolib2	all	0.13.1+dfsg1-1
python3-unicodedata2	amd64	14.0.0+ds-8
python3-vcstool	all	0.3.0-1
python3-vtk9	amd64	9.1.0+really9.1.0+dfsg2-3build1
python3-wheel	all	0.37.1-2ubuntu0.22.04.1
python3-yaml	amd64	5.4.1-1ubuntu1
python3-zipp	all	1.0.0-3ubuntu0.1
python3.10	amd64	3.10.12-1~22.04.16
python3.10-dev	amd64	3.10.12-1~22.04.16
python3.10-minimal	amd64	3.10.12-1~22.04.16
qdoc-qt5	amd64	5.15.3-1
qhelpgenerator-qt5	amd64	5.15.3-1
qt5-assistant	amd64	5.15.3-1
qt5-qmake	amd64	5.15.3+dfsg-2ubuntu0.2
qt5-qmake-bin	amd64	5.15.3+dfsg-2ubuntu0.2
qt5-qmltooling-plugins	amd64	5.15.3+dfsg-1
qtattributionsscanner-qt5	amd64	5.15.3-1
qtbase5-dev	amd64	5.15.3+dfsg-2ubuntu0.2
qtbase5-dev-tools	amd64	5.15.3+dfsg-2ubuntu0.2
qtchooser	amd64	66-2build1
qtdeclarative5-dev	amd64	5.15.3+dfsg-1
qtdeclarative5-dev-tools	amd64	5.15.3+dfsg-1
qttools5-dev	amd64	5.15.3-1
qttools5-dev-tools	amd64	5.15.3-1
qttools5-private-dev	amd64	5.15.3-1
readline-common	all	8.1.2-1
ros-humble-action-msgs	amd64	1.2.3-1jammy.20260605.130130
ros-humble-action-tutorials-cpp	amd64	0.20.9-1jammy.20260605.154728
ros-humble-action-tutorials-interfaces	amd64	0.20.9-1jammy.20260605.130516
ros-humble-action-tutorials-py	amd64	0.20.9-1jammy.20260605.143047
ros-humble-actionlib-msgs	amd64	4.9.1-1jammy.20260605.124521
ros-humble-ament-cmake	amd64	1.3.14-1jammy.20260226.035055
ros-humble-ament-cmake-auto	amd64	1.3.14-1jammy.20260304.074922
ros-humble-ament-cmake-copyright	amd64	0.12.15-1jammy.20260304.195729
ros-humble-ament-cmake-core	amd64	1.3.14-1jammy.20260224.185609
ros-humble-ament-cmake-cppcheck	amd64	0.12.15-1jammy.20260304.195901
ros-humble-ament-cmake-cpplint	amd64	0.12.15-1jammy.20260304.195910
ros-humble-ament-cmake-export-definitions	amd64	1.3.14-1jammy.20260226.010509
ros-humble-ament-cmake-export-dependencies	amd64	1.3.14-1jammy.20260226.011144
ros-humble-ament-cmake-export-include-directories	amd64	1.3.14-1jammy.20260226.010305
ros-humble-ament-cmake-export-interfaces	amd64	1.3.14-1jammy.20260226.005715
ros-humble-ament-cmake-export-libraries	amd64	1.3.14-1jammy.20260226.004939
ros-humble-ament-cmake-export-link-flags	amd64	1.3.14-1jammy.20260226.010357
ros-humble-ament-cmake-export-targets	amd64	1.3.14-1jammy.20260226.005705
ros-humble-ament-cmake-flake8	amd64	0.12.15-1jammy.20260304.200009
ros-humble-ament-cmake-gen-version-h	amd64	1.3.14-1jammy.20260226.034234
ros-humble-ament-cmake-gmock	amd64	1.3.14-1jammy.20260226.034220
ros-humble-ament-cmake-gtest	amd64	1.3.14-1jammy.20260226.013944
ros-humble-ament-cmake-include-directories	amd64	1.3.14-1jammy.20260226.010650
ros-humble-ament-cmake-libraries	amd64	1.3.14-1jammy.20260226.010453
ros-humble-ament-cmake-lint-cmake	amd64	0.12.15-1jammy.20260304.195414
ros-humble-ament-cmake-pep257	amd64	0.12.15-1jammy.20260304.200058
ros-humble-ament-cmake-pytest	amd64	1.3.14-1jammy.20260226.014042
ros-humble-ament-cmake-python	amd64	1.3.14-1jammy.20260226.005145
ros-humble-ament-cmake-ros	amd64	0.10.0-3jammy.20260304.201222
ros-humble-ament-cmake-target-dependencies	amd64	1.3.14-1jammy.20260226.013622
ros-humble-ament-cmake-test	amd64	1.3.14-1jammy.20260226.013528
ros-humble-ament-cmake-uncrustify	amd64	0.12.15-1jammy.20260304.195907
ros-humble-ament-cmake-version	amd64	1.3.14-1jammy.20260226.010514
ros-humble-ament-cmake-xmllint	amd64	0.12.15-1jammy.20260304.200103
ros-humble-ament-copyright	amd64	0.12.15-1jammy.20260226.034848
ros-humble-ament-cppcheck	amd64	0.12.15-1jammy.20260226.010724
ros-humble-ament-cpplint	amd64	0.12.15-1jammy.20260304.090253
ros-humble-ament-flake8	amd64	0.12.15-1jammy.20260226.013519
ros-humble-ament-index-cpp	amd64	1.4.1-1jammy.20260304.201844
ros-humble-ament-index-python	amd64	1.4.1-1jammy.20260304.090250
ros-humble-ament-lint	amd64	0.12.15-1jammy.20260226.005140
ros-humble-ament-lint-auto	amd64	0.12.15-1jammy.20260226.014133
ros-humble-ament-lint-cmake	amd64	0.12.15-1jammy.20260304.090258
ros-humble-ament-lint-common	amd64	0.12.15-1jammy.20260304.201149
ros-humble-ament-package	amd64	0.14.2-1jammy.20260213.215617
ros-humble-ament-pep257	amd64	0.12.15-1jammy.20260226.014506
ros-humble-ament-uncrustify	amd64	0.12.15-1jammy.20260304.195710
ros-humble-ament-xmllint	amd64	0.12.15-1jammy.20260304.090301
ros-humble-angles	amd64	1.15.0-1jammy.20260304.075013
ros-humble-builtin-interfaces	amd64	1.2.3-1jammy.20260605.111300
ros-humble-camera-calibration-parsers	amd64	3.1.13-1jammy.20260724.031210
ros-humble-camera-info-manager	amd64	3.1.13-1jammy.20260726.110157
ros-humble-class-loader	amd64	2.2.0-3jammy.20260304.204543
ros-humble-common-interfaces	amd64	4.9.1-1jammy.20260605.124746
ros-humble-composition	amd64	0.20.9-1jammy.20260605.145857
ros-humble-composition-interfaces	amd64	1.2.3-1jammy.20260605.120225
ros-humble-console-bridge-vendor	amd64	1.4.1-1jammy.20260304.202710
ros-humble-cv-bridge	amd64	3.2.1-1jammy.20260605.133243
ros-humble-demo-nodes-cpp	amd64	0.20.9-1jammy.20260605.145559
ros-humble-demo-nodes-cpp-native	amd64	0.20.9-1jammy.20260605.145927
ros-humble-demo-nodes-py	amd64	0.20.9-1jammy.20260605.140525
ros-humble-depthimage-to-laserscan	amd64	2.5.1-1jammy.20260605.151201
ros-humble-desktop	amd64	0.10.0-1jammy.20260612.213429
ros-humble-diagnostic-msgs	amd64	4.9.1-1jammy.20260605.122509
ros-humble-domain-coordinator	amd64	0.10.0-3jammy.20260304.090332
ros-humble-dummy-map-server	amd64	0.20.9-1jammy.20260605.151117
ros-humble-dummy-robot-bringup	amd64	0.20.9-1jammy.20260605.223217
ros-humble-dummy-sensors	amd64	0.20.9-1jammy.20260605.151204
ros-humble-eigen3-cmake-module	amd64	0.1.1-4jammy.20260304.195907
ros-humble-example-interfaces	amd64	0.9.3-2jammy.20260605.130624
ros-humble-examples-rclcpp-minimal-action-client	amd64	0.15.5-1jammy.20260605.154731
ros-humble-examples-rclcpp-minimal-action-server	amd64	0.15.5-1jammy.20260605.154743
ros-humble-examples-rclcpp-minimal-client	amd64	0.15.5-1jammy.20260605.151749
ros-humble-examples-rclcpp-minimal-composition	amd64	0.15.5-1jammy.20260605.145938
ros-humble-examples-rclcpp-minimal-publisher	amd64	0.15.5-1jammy.20260605.145301
ros-humble-examples-rclcpp-minimal-service	amd64	0.15.5-1jammy.20260605.151815
ros-humble-examples-rclcpp-minimal-subscriber	amd64	0.15.5-1jammy.20260606.074949
ros-humble-examples-rclcpp-minimal-timer	amd64	0.15.5-1jammy.20260605.154444
ros-humble-examples-rclcpp-multithreaded-executor	amd64	0.15.5-1jammy.20260605.145259
ros-humble-examples-rclpy-executors	amd64	0.15.5-1jammy.20260605.142342
ros-humble-examples-rclpy-minimal-action-client	amd64	0.15.5-1jammy.20260605.143046
ros-humble-examples-rclpy-minimal-action-server	amd64	0.15.5-1jammy.20260605.143047
ros-humble-examples-rclpy-minimal-client	amd64	0.15.5-1jammy.20260605.140534
ros-humble-examples-rclpy-minimal-publisher	amd64	0.15.5-1jammy.20260605.142344
ros-humble-examples-rclpy-minimal-service	amd64	0.15.5-1jammy.20260605.142244
ros-humble-examples-rclpy-minimal-subscriber	amd64	0.15.5-1jammy.20260605.142404
ros-humble-fastcdr	amd64	1.0.29-1jammy.20260226.010952
ros-humble-fastrtps	amd64	2.6.11-1jammy.20260304.200925
ros-humble-fastrtps-cmake-module	amd64	2.2.4-1jammy.20260304.202011
ros-humble-foonathan-memory-vendor	amd64	1.2.0-3jammy.20260304.200554
ros-humble-gazebo-dev	amd64	3.9.0-1jammy.20260304.090426
ros-humble-gazebo-msgs	amd64	3.9.0-1jammy.20260718.015750
ros-humble-gazebo-plugins	amd64	3.9.0-1jammy.20260804.195543
ros-humble-gazebo-ros	amd64	3.9.0-1jammy.20260726.134039
ros-humble-gazebo-ros-pkgs	amd64	3.9.0-1jammy.20260804.212537
ros-humble-geometry-msgs	amd64	4.9.1-1jammy.20260605.121552
ros-humble-geometry2	amd64	0.25.20-2jammy.20260606.043941
ros-humble-gmock-vendor	amd64	1.10.9006-1jammy.20260226.011659
ros-humble-gtest-vendor	amd64	1.10.9006-1jammy.20260226.011046
ros-humble-ignition-cmake2-vendor	amd64	0.0.2-2jammy.20260304.200630
ros-humble-ignition-math6-vendor	amd64	0.0.2-2jammy.20260304.200852
ros-humble-image-geometry	amd64	3.2.1-1jammy.20260605.133257
ros-humble-image-tools	amd64	0.20.9-1jammy.20260605.145929
ros-humble-image-transport	amd64	3.1.13-1jammy.20260605.160640
ros-humble-interactive-markers	amd64	2.3.2-2jammy.20260605.164625
ros-humble-intra-process-demo	amd64	0.20.9-1jammy.20260605.145357
ros-humble-joy	amd64	3.3.0-1jammy.20260605.151315
ros-humble-kdl-parser	amd64	2.6.4-1jammy.20260329.192613
ros-humble-keyboard-handler	amd64	0.0.5-1jammy.20260304.202120
ros-humble-laser-geometry	amd64	2.4.1-1jammy.20260605.151049
ros-humble-launch	amd64	1.0.14-1jammy.20260304.195519
ros-humble-launch-ros	amd64	0.19.13-1jammy.20260605.140440
ros-humble-launch-testing	amd64	1.0.14-1jammy.20260304.200104
ros-humble-launch-testing-ament-cmake	amd64	1.0.14-1jammy.20260304.202633
ros-humble-launch-testing-ros	amd64	0.19.13-1jammy.20260605.142437
ros-humble-launch-xml	amd64	1.0.14-1jammy.20260304.195726
ros-humble-launch-yaml	amd64	1.0.14-1jammy.20260304.195728
ros-humble-libcurl-vendor	amd64	3.1.3-1jammy.20260304.090502
ros-humble-libstatistics-collector	amd64	1.3.4-1jammy.20260605.134608
ros-humble-libyaml-vendor	amd64	1.2.2-2jammy.20260304.204644
ros-humble-lifecycle	amd64	0.20.9-1jammy.20260605.155631
ros-humble-lifecycle-msgs	amd64	1.2.3-1jammy.20260605.120507
ros-humble-logging-demo	amd64	0.20.9-1jammy.20260605.145556
ros-humble-map-msgs	amd64	2.1.0-3jammy.20260605.123735
ros-humble-message-filters	amd64	4.3.18-1jammy.20260605.155501
ros-humble-nav-msgs	amd64	4.9.1-1jammy.20260605.122605
ros-humble-orocos-kdl-vendor	amd64	0.2.5-1jammy.20260304.201339
ros-humble-osrf-pycommon	amd64	2.1.6-1jammy.20260226.011505
ros-humble-pcl-conversions	amd64	2.4.5-2jammy.20260605.160413
ros-humble-pcl-msgs	amd64	1.0.0-7jammy.20260605.123825
ros-humble-pendulum-control	amd64	0.20.9-1jammy.20260605.155926
ros-humble-pendulum-msgs	amd64	0.20.9-1jammy.20260605.112441
ros-humble-pluginlib	amd64	5.1.4-1jammy.20260329.184249
ros-humble-pybind11-vendor	amd64	2.4.2-1jammy.20260304.195023
ros-humble-python-cmake-module	amd64	0.10.0-2jammy.20260304.202554
ros-humble-python-orocos-kdl-vendor	amd64	0.2.5-1jammy.20260304.202632
ros-humble-python-qt-binding	amd64	1.1.3-1jammy.20260304.202555
ros-humble-qt-dotgraph	amd64	2.2.5-1jammy.20260330.190918
ros-humble-qt-gui	amd64	2.2.5-1jammy.20260330.190956
ros-humble-qt-gui-cpp	amd64	2.2.5-1jammy.20260330.192407
ros-humble-qt-gui-py-common	amd64	2.2.5-1jammy.20260330.190941
ros-humble-quality-of-service-demo-cpp	amd64	0.20.9-1jammy.20260605.145617
ros-humble-quality-of-service-demo-py	amd64	0.20.9-1jammy.20260605.142730
ros-humble-rcl	amd64	5.3.13-1jammy.20260605.133005
ros-humble-rcl-action	amd64	5.3.13-1jammy.20260605.134634
ros-humble-rcl-interfaces	amd64	1.2.3-1jammy.20260605.112457
ros-humble-rcl-lifecycle	amd64	5.3.13-1jammy.20260605.134607
ros-humble-rcl-logging-interface	amd64	2.3.2-1jammy.20260304.204603
ros-humble-rcl-logging-spdlog	amd64	2.3.2-1jammy.20260304.204758
ros-humble-rcl-yaml-param-parser	amd64	5.3.13-1jammy.20260605.105113
ros-humble-rclcpp	amd64	16.0.19-1jammy.20260605.135013
ros-humble-rclcpp-action	amd64	16.0.19-1jammy.20260605.153931
ros-humble-rclcpp-components	amd64	16.0.19-1jammy.20260605.145103
ros-humble-rclcpp-lifecycle	amd64	16.0.19-1jammy.20260605.155033
ros-humble-rclpy	amd64	3.3.21-1jammy.20260605.135319
ros-humble-rcpputils	amd64	2.4.6-1jammy.20260304.204148
ros-humble-rcutils	amd64	5.1.8-1jammy.20260304.203555
ros-humble-resource-retriever	amd64	3.1.3-1jammy.20260304.202624
ros-humble-rmw	amd64	6.1.2-1jammy.20260605.104606
ros-humble-rmw-dds-common	amd64	1.6.0-2jammy.20260605.120601
ros-humble-rmw-fastrtps-cpp	amd64	6.2.10-1jammy.20260605.131811
ros-humble-rmw-fastrtps-shared-cpp	amd64	6.2.10-1jammy.20260605.121046
ros-humble-rmw-implementation	amd64	2.8.5-1jammy.20260605.132420
ros-humble-rmw-implementation-cmake	amd64	6.1.2-1jammy.20260304.202612
ros-humble-robot-state-publisher	amd64	3.0.3-2jammy.20260605.161527
ros-humble-ros-base	amd64	0.10.0-1jammy.20260607.081808
ros-humble-ros-core	amd64	0.10.0-1jammy.20260607.081651
ros-humble-ros-environment	amd64	3.2.2-1jammy.20260226.005101
ros-humble-ros-workspace	amd64	1.0.2-2jammy.20260224.185744
ros-humble-ros2action	amd64	0.18.18-1jammy.20260605.143441
ros-humble-ros2bag	amd64	0.15.16-1jammy.20260606.054621
ros-humble-ros2cli	amd64	0.18.18-1jammy.20260605.143144
ros-humble-ros2cli-common-extensions	amd64	0.1.2-1jammy.20260607.081403
ros-humble-ros2component	amd64	0.18.18-1jammy.20260605.153731
ros-humble-ros2doctor	amd64	0.18.18-1jammy.20260605.143424
ros-humble-ros2interface	amd64	0.18.18-1jammy.20260605.143514
ros-humble-ros2launch	amd64	0.19.13-1jammy.20260605.153902
ros-humble-ros2lifecycle	amd64	0.18.18-1jammy.20260607.080534
ros-humble-ros2multicast	amd64	0.18.18-1jammy.20260605.153517
ros-humble-ros2node	amd64	0.18.18-1jammy.20260605.143602
ros-humble-ros2param	amd64	0.18.18-1jammy.20260605.144442
ros-humble-ros2pkg	amd64	0.18.18-1jammy.20260605.153450
ros-humble-ros2plugin	amd64	5.1.4-1jammy.20260605.153832
ros-humble-ros2run	amd64	0.18.18-1jammy.20260605.153906
ros-humble-ros2service	amd64	0.18.18-1jammy.20260605.143608
ros-humble-ros2topic	amd64	0.18.18-1jammy.20260605.143418
ros-humble-rosbag2	amd64	0.15.16-1jammy.20260606.055815
ros-humble-rosbag2-compression	amd64	0.15.16-1jammy.20260606.051156
ros-humble-rosbag2-compression-zstd	amd64	0.15.16-1jammy.20260606.051525
ros-humble-rosbag2-cpp	amd64	0.15.16-1jammy.20260606.050403
ros-humble-rosbag2-interfaces	amd64	0.15.16-1jammy.20260605.112755
ros-humble-rosbag2-py	amd64	0.15.16-1jammy.20260606.054021
ros-humble-rosbag2-storage	amd64	0.15.16-1jammy.20260606.044946
ros-humble-rosbag2-storage-default-plugins	amd64	0.15.16-1jammy.20260606.045655
ros-humble-rosbag2-transport	amd64	0.15.16-1jammy.20260606.051823
ros-humble-rosgraph-msgs	amd64	1.2.3-1jammy.20260605.120235
ros-humble-rosidl-adapter	amd64	3.1.9-1jammy.20260605.103907
ros-humble-rosidl-cli	amd64	3.1.9-1jammy.20260605.103654
ros-humble-rosidl-cmake	amd64	3.1.9-1jammy.20260605.104545
ros-humble-rosidl-default-generators	amd64	1.2.1-1jammy.20260605.110632
ros-humble-rosidl-default-runtime	amd64	1.2.1-1jammy.20260605.110631
ros-humble-rosidl-generator-c	amd64	3.1.9-1jammy.20260605.105030
ros-humble-rosidl-generator-cpp	amd64	3.1.9-1jammy.20260605.105125
ros-humble-rosidl-generator-py	amd64	0.14.6-1jammy.20260605.110351
ros-humble-rosidl-generator-rs	amd64	0.4.12-1jammy.20260605.105312
ros-humble-rosidl-parser	amd64	3.1.9-1jammy.20260605.104513
ros-humble-rosidl-runtime-c	amd64	3.1.9-1jammy.20260605.104324
ros-humble-rosidl-runtime-cpp	amd64	3.1.9-1jammy.20260605.104600
ros-humble-rosidl-runtime-py	amd64	0.9.3-1jammy.20260605.131932
ros-humble-rosidl-typesupport-c	amd64	2.0.2-1jammy.20260605.105017
ros-humble-rosidl-typesupport-cpp	amd64	2.0.2-1jammy.20260605.105306
ros-humble-rosidl-typesupport-fastrtps-c	amd64	2.2.4-1jammy.20260605.105818
ros-humble-rosidl-typesupport-fastrtps-cpp	amd64	2.2.4-1jammy.20260605.105548
ros-humble-rosidl-typesupport-interface	amd64	3.1.9-1jammy.20260605.103839
ros-humble-rosidl-typesupport-introspection-c	amd64	3.1.9-1jammy.20260605.104934
ros-humble-rosidl-typesupport-introspection-cpp	amd64	3.1.9-1jammy.20260605.105028
ros-humble-rpyutils	amd64	0.2.2-1jammy.20260304.195455
ros-humble-rqt-action	amd64	2.0.1-3jammy.20260607.080918
ros-humble-rqt-bag	amd64	1.1.6-1jammy.20260607.080645
ros-humble-rqt-bag-plugins	amd64	1.1.6-1jammy.20260607.080927
ros-humble-rqt-common-plugins	amd64	1.2.0-1jammy.20260607.081308
ros-humble-rqt-console	amd64	2.0.3-1jammy.20260607.080657
ros-humble-rqt-graph	amd64	1.3.2-1jammy.20260607.080738
ros-humble-rqt-gui	amd64	1.1.9-1jammy.20260605.152927
ros-humble-rqt-gui-cpp	amd64	1.1.9-1jammy.20260605.155155
ros-humble-rqt-gui-py	amd64	1.1.9-1jammy.20260607.073506
ros-humble-rqt-image-view	amd64	1.2.0-2jammy.20260605.164150
ros-humble-rqt-msg	amd64	1.2.0-1jammy.20260607.080828
ros-humble-rqt-plot	amd64	1.1.5-1jammy.20260607.080742
ros-humble-rqt-publisher	amd64	1.5.0-1jammy.20260607.080607
ros-humble-rqt-py-common	amd64	1.1.9-1jammy.20260605.152939
ros-humble-rqt-py-console	amd64	1.0.2-3jammy.20260607.080746
ros-humble-rqt-reconfigure	amd64	1.1.4-1jammy.20260607.080842
ros-humble-rqt-service-caller	amd64	1.0.5-3jammy.20260607.080852
ros-humble-rqt-shell	amd64	1.0.2-3jammy.20260607.080906
ros-humble-rqt-srv	amd64	1.0.3-3jammy.20260607.080930
ros-humble-rqt-topic	amd64	1.5.1-1jammy.20260607.080908
ros-humble-rttest	amd64	0.13.0-2jammy.20260304.202749
ros-humble-rviz-assimp-vendor	amd64	11.2.27-1jammy.20260612.182901
ros-humble-rviz-common	amd64	11.2.27-1jammy.20260612.193221
ros-humble-rviz-default-plugins	amd64	11.2.27-1jammy.20260612.201202
ros-humble-rviz-ogre-vendor	amd64	11.2.27-1jammy.20260612.182926
ros-humble-rviz-rendering	amd64	11.2.27-1jammy.20260612.190415
ros-humble-rviz2	amd64	11.2.27-1jammy.20260612.213323
ros-humble-sdl2-vendor	amd64	3.3.0-1jammy.20260304.195240
ros-humble-sensor-msgs	amd64	4.9.1-1jammy.20260605.122840
ros-humble-sensor-msgs-py	amd64	4.9.1-1jammy.20260605.133305
ros-humble-shape-msgs	amd64	4.9.1-1jammy.20260605.123149
ros-humble-shared-queues-vendor	amd64	0.15.16-1jammy.20260304.075306
ros-humble-spdlog-vendor	amd64	1.3.1-1jammy.20260304.202915
ros-humble-sqlite3-vendor	amd64	0.15.16-1jammy.20260304.195038
ros-humble-sros2	amd64	0.10.9-1jammy.20260605.153710
ros-humble-sros2-cmake	amd64	0.10.9-1jammy.20260605.154025
ros-humble-statistics-msgs	amd64	1.2.3-1jammy.20260605.120235
ros-humble-std-msgs	amd64	4.9.1-1jammy.20260605.120235
ros-humble-std-srvs	amd64	4.9.1-1jammy.20260605.120647
ros-humble-stereo-msgs	amd64	4.9.1-1jammy.20260605.123901
ros-humble-tango-icons-vendor	amd64	0.1.1-3jammy.20260304.202920
ros-humble-teleop-twist-joy	amd64	2.4.8-1jammy.20260605.151810
ros-humble-teleop-twist-keyboard	amd64	2.4.1-1jammy.20260605.140254
ros-humble-tf2	amd64	0.25.20-2jammy.20260605.130708
ros-humble-tf2-bullet	amd64	0.25.20-2jammy.20260605.163950
ros-humble-tf2-eigen	amd64	0.25.20-2jammy.20260605.164002
ros-humble-tf2-eigen-kdl	amd64	0.25.20-2jammy.20260605.133220
ros-humble-tf2-geometry-msgs	amd64	0.25.20-2jammy.20260605.164050
ros-humble-tf2-kdl	amd64	0.25.20-2jammy.20260605.161610
ros-humble-tf2-msgs	amd64	0.25.20-2jammy.20260605.131108
ros-humble-tf2-py	amd64	0.25.20-2jammy.20260605.140657
ros-humble-tf2-ros	amd64	0.25.20-2jammy.20260605.160400
ros-humble-tf2-ros-py	amd64	0.25.20-2jammy.20260605.142515
ros-humble-tf2-sensor-msgs	amd64	0.25.20-2jammy.20260605.162213
ros-humble-tf2-tools	amd64	0.25.20-2jammy.20260605.143128
ros-humble-tinyxml-vendor	amd64	0.8.3-2jammy.20260304.195406
ros-humble-tinyxml2-vendor	amd64	0.7.7-1jammy.20260304.195411
ros-humble-tlsf	amd64	0.7.0-2jammy.20260304.202930
ros-humble-tlsf-cpp	amd64	0.13.0-2jammy.20260605.155425
ros-humble-topic-monitor	amd64	0.20.9-1jammy.20260605.142441
ros-humble-tracetools	amd64	4.1.2-1jammy.20260304.201640
ros-humble-trajectory-msgs	amd64	4.9.1-1jammy.20260605.123343
ros-humble-turtlesim	amd64	1.4.3-1jammy.20260605.154629
